Province/State;Country/Region;Lat;Long;Date;Recovered Cases
;Taiwan*;23.7;121.0;5/2/20;324
;Tanzania;-6.369;34.8888;5/2/20;167
;Thailand;15.0;101.0;5/2/20;2732
;Timor-Leste;-8.8742;125.7275;5/2/20;16
;Togo;8.6195;0.8248;5/2/20;66
;Trinidad and Tobago;10.6918;-61.2225;5/2/20;88
;Tunisia;34.0;9.0;5/2/20;323
;Turkey;38.9637;35.2433;5/2/20;58259
;Uganda;1.0;32.0;5/2/20;52
;Ukraine;48.3794;31.1656;5/2/20;1498
;United Arab Emirates;24.0;54.0;5/2/20;2664
Bermuda;United Kingdom;32.3078;-64.7505;5/2/20;51
Cayman Islands;United Kingdom;19.3133;-81.2546;5/2/20;10
Channel Islands;United Kingdom;49.3723;-2.3644;5/2/20;406
Gibraltar;United Kingdom;36.1408;-5.3536;5/2/20;132
Isle of Man;United Kingdom;54.2361;-4.5481;5/2/20;271
Montserrat;United Kingdom;16.7425;-62.1874;5/2/20;2
;United Kingdom;55.3781;-3.4360000000000004;5/2/20;0
;Uruguay;-32.5228;-55.7658;5/2/20;440
;US;37.0902;-95.7129;5/2/20;175382
;Uzbekistan;41.3775;64.5853;5/2/20;1271
;Venezuela;6.4238;-66.5897;5/2/20;148
;Vietnam;16.0;108.0;5/2/20;219
;Zambia;-15.4167;28.2833;5/2/20;75
;Zimbabwe;-20.0;30.0;5/2/20;5
;West Bank and Gaza;31.9522;35.2332;5/2/20;76
;Laos;19.85627;102.495496;5/2/20;9
;Kosovo;42.602636;20.902977;5/2/20;336
;Burma;21.9162;95.956;5/2/20;37
Anguilla;United Kingdom;18.2206;-63.0686;5/2/20;3
British Virgin Islands;United Kingdom;18.4207;-64.64;5/2/20;3
Turks and Caicos Islands;United Kingdom;21.69400000000001;-71.7979;5/2/20;5
;MS Zaandam;0.0;0.0;5/2/20;0
;Botswana;-22.3285;24.6849;5/2/20;8
;Burundi;-3.3731;29.9189;5/2/20;7
;Sierra Leone;8.460555000000001;-11.779889;5/2/20;21
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;5/2/20;0
;Malawi;-13.254307999999998;34.301525;5/2/20;9
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;5/2/20;13
Saint Pierre and Miquelon;France;46.8852;-56.3159;5/2/20;0
;South Sudan;6.877000000000002;31.307;5/2/20;0
;Western Sahara;24.2155;-12.8858;5/2/20;5
;Sao Tome and Principe;0.18636;6.613081;5/2/20;4
;Yemen;15.552727;48.516388;5/2/20;1
;Comoros;-11.6455;43.3333;5/2/20;0
;Tajikistan;38.861034;71.276093;5/2/20;0
;Lesotho;-29.609988;28.233608;5/2/20;0
;Afghanistan;33.0;65.0;5/3/20;345
;Albania;41.1533;20.1683;5/3/20;531
;Algeria;28.0339;1.6596;5/3/20;1936
;Andorra;42.5063;1.5218;5/3/20;493
;Angola;-11.2027;17.8739;5/3/20;11
;Antigua and Barbuda;17.0608;-61.7964;5/3/20;15
;Argentina;-38.4161;-63.6167;5/3/20;1354
;Armenia;40.0691;45.0382;5/3/20;1035
Australian Capital Territory;Australia;-35.4735;149.0124;5/3/20;103
New South Wales;Australia;-33.8688;151.2093;5/3/20;2328
Northern Territory;Australia;-12.4634;130.8456;5/3/20;24
Queensland;Australia;-28.0167;153.4;5/3/20;980
South Australia;Australia;-34.9285;138.6007;5/3/20;427
Tasmania;Australia;-41.4545;145.9707;5/3/20;164
Victoria;Australia;-37.8136;144.9631;5/3/20;1300
Western Australia;Australia;-31.9505;115.8605;5/3/20;523
;Austria;47.5162;14.5501;5/3/20;13228
;Azerbaijan;40.1431;47.5769;5/3/20;1441
;Bahamas;25.0343;-77.3963;5/3/20;24
;Bahrain;26.0275;50.55;5/3/20;1718
;Bangladesh;23.685;90.3563;5/3/20;1063
;Barbados;13.1939;-59.5432;5/3/20;44
;Belarus;53.7098;27.9534;5/3/20;3196
;Belgium;50.8333;4.0;5/3/20;12309
;Belize;13.1939;-59.5432;5/3/20;13
;Benin;9.3077;2.3158;5/3/20;42
;Bhutan;27.5142;90.4336;5/3/20;5
;Bolivia;-16.2902;-63.5887;5/3/20;166
;Bosnia and Herzegovina;43.9159;17.6791;5/3/20;825
;Brazil;-14.235;-51.9253;5/3/20;42991
;Brunei;4.5353;114.7277;5/3/20;128
;Bulgaria;42.7339;25.4858;5/3/20;308
;Burkina Faso;12.2383;-1.5616;5/3/20;540
;Cabo Verde;16.5388;-23.0418;5/3/20;33
;Cambodia;11.55;104.9167;5/3/20;120
;Cameroon;3.848;11.5021;5/3/20;953
;Canada;56.1304;-106.3468;5/3/20;24921
;Central African Republic;6.6111;20.9394;5/3/20;10
;Chad;15.4542;18.7322;5/3/20;39
;Chile;-35.6751;-71.543;5/3/20;10041
Anhui;China;31.8257;117.2264;5/3/20;985
Beijing;China;40.1824;116.4142;5/3/20;553
Chongqing;China;30.0572;107.874;5/3/20;573
Fujian;China;26.0789;117.9874;5/3/20;353
Gansu;China;37.8099;101.0583;5/3/20;137
Guangdong;China;23.3417;113.4244;5/3/20;1569
Guangxi;China;23.8298;108.7881;5/3/20;252
Guizhou;China;26.8154;106.8748;5/3/20;145
Hainan;China;19.1959;109.7453;5/3/20;162
Hebei;China;39.549;116.1306;5/3/20;318
Heilongjiang;China;47.862;127.7615;5/3/20;657
Henan;China;33.882;113.614;5/3/20;1254
Hong Kong;China;22.3;114.2;5/3/20;879
Hubei;China;30.9756;112.2707;5/3/20;63616
Hunan;China;27.6104;111.7088;5/3/20;1015
Inner Mongolia;China;44.0935;113.9448;5/3/20;156
Jiangsu;China;32.9711;119.455;5/3/20;650
Jiangxi;China;27.614;115.7221;5/3/20;936
Jilin;China;43.6661;126.1923;5/3/20;103
Liaoning;China;41.2956;122.6085;5/3/20;144
Macau;China;22.1667;113.55;5/3/20;39
Ningxia;China;37.2692;106.1655;5/3/20;75
Qinghai;China;35.7452;95.9956;5/3/20;18
Shaanxi;China;35.1917;108.8701;5/3/20;263
Shandong;China;36.3427;118.1498;5/3/20;773
Shanghai;China;31.202;121.4491;5/3/20;615
Shanxi;China;37.5777;112.2922;5/3/20;180
Sichuan;China;30.6171;102.7103;5/3/20;558
Tianjin;China;39.3054;117.323;5/3/20;186
Tibet;China;31.6927;88.0924;5/3/20;1
Xinjiang;China;41.1129;85.2401;5/3/20;73
Yunnan;China;24.974;101.487;5/3/20;181
Zhejiang;China;29.1832;120.0934;5/3/20;1265
;Colombia;4.5709;-74.2973;5/3/20;1722
;Congo (Brazzaville);-4.0383;21.7587;5/3/20;25
;Congo (Kinshasa);-4.0383;21.7587;5/3/20;75
;Costa Rica;9.7489;-83.7534;5/3/20;386
;Cote d'Ivoire;7.54;-5.5471;5/3/20;653
;Croatia;45.1;15.2;5/3/20;1489
;Diamond Princess;0.0;0.0;5/3/20;645
;Cuba;22.0;-80.0;5/3/20;827
;Cyprus;35.1264;33.4299;5/3/20;296
;Czechia;49.8175;15.473;5/3/20;3587
Faroe Islands;Denmark;61.8926;-6.9118;5/3/20;185
Greenland;Denmark;71.7069;-42.6043;5/3/20;11
;Denmark;56.2639;9.5018;5/3/20;6987
;Djibouti;11.8251;42.5903;5/3/20;686
;Dominica;15.415;-61.371;5/3/20;13
;Dominican Republic;18.7357;-70.1627;5/3/20;1606
;Ecuador;-1.8312;-78.1834;5/3/20;3300
;Egypt;26.0;30.0;5/3/20;1562
;El Salvador;13.7942;-88.8965;5/3/20;154
;Equatorial Guinea;1.5;10.0;5/3/20;9
;Eritrea;15.1794;39.7823;5/3/20;26
;Estonia;58.5953;25.0136;5/3/20;259
;Eswatini;-26.5225;31.4659;5/3/20;12
;Ethiopia;9.145;40.4897;5/3/20;75
;Fiji;-17.7134;178.065;5/3/20;14
;Finland;64.0;26.0;5/3/20;3000
French Guiana;France;3.9339;-53.1258;5/3/20;98
French Polynesia;France;-17.6797;149.4068;5/3/20;51
Guadeloupe;France;16.25;-61.5833;5/3/20;95
Martinique;France;14.6415;-61.0242;5/3/20;83
Mayotte;France;-12.8275;45.1662;5/3/20;235
New Caledonia;France;-20.9043;165.618;5/3/20;17
Reunion;France;-21.1351;55.2471;5/3/20;300
Saint Barthelemy;France;17.9;-62.8333;5/3/20;6
St Martin;France;18.0708;-63.0501;5/3/20;27
;France;46.2276;2.2137;5/3/20;49973
;Gabon;-0.8037;11.6094;5/3/20;85
;Gambia;13.4432;-15.3101;5/3/20;9
;Georgia;42.3154;43.3569;5/3/20;223
;Germany;51.0;9.0;5/3/20;130600
;Ghana;7.9465;-1.0232;5/3/20;229
;Grenada;12.1165;-61.679;5/3/20;13
;Greece;39.0742;21.8243;5/3/20;1374
;Guatemala;15.7835;-90.2308;5/3/20;72
;Guinea;9.9456;-9.6966;5/3/20;405
;Guinea-Bissau;11.8037;-15.1804;5/3/20;19
;Guyana;5.0;-58.75;5/3/20;22
;Haiti;18.9712;-72.2852;5/3/20;10
;Holy See;41.9029;12.4534;5/3/20;2
;Honduras;15.2;-86.2419;5/3/20;118
;Hungary;47.1625;19.5033;5/3/20;629
;Iceland;64.9631;-19.0208;5/3/20;1717
;India;21.0;78.0;5/3/20;11775
;Indonesia;-0.7893;113.9213;5/3/20;1876
;Iran;32.0;53.0;5/3/20;78422
;Iraq;33.0;44.0;5/3/20;1490
;Ireland;53.1424;-7.6921;5/3/20;13386
;Israel;31.0;35.0;5/3/20;9749
;Italy;43.0;12.0;5/3/20;81654
;Jamaica;18.1096;-77.2975;5/3/20;38
;Japan;36.0;138.0;5/3/20;3981
;Jordan;31.24;36.51;5/3/20;367
;Kazakhstan;48.0196;66.9237;5/3/20;1084
;Kenya;-0.0236;37.9062;5/3/20;167
;Korea, South;36.0;128.0;5/3/20;9217
;Kuwait;29.5;47.75;5/3/20;1776
;Kyrgyzstan;41.2044;74.7661;5/3/20;564
;Latvia;56.8796;24.6032;5/3/20;348
;Lebanon;33.8547;35.8623;5/3/20;200
;Liberia;6.4281;-9.4295;5/3/20;58
;Libya;26.3351;17.228331;5/3/20;22
;Liechtenstein;47.14;9.55;5/3/20;55
;Lithuania;55.1694;23.8813;5/3/20;635
;Luxembourg;49.8153;6.1296;5/3/20;3379
;Madagascar;-18.7669;46.8691;5/3/20;98
;Malaysia;2.5;112.5;5/3/20;4413
;Maldives;3.2028;73.2207;5/3/20;18
;Mali;17.570692;-3.996166000000001;5/3/20;213
;Malta;35.9375;14.3754;5/3/20;392
;Mauritania;21.0079;10.9408;5/3/20;6
;Mauritius;-20.2;57.5;5/3/20;315
;Mexico;23.6345;-102.5528;5/3/20;13447
;Moldova;47.4116;28.3699;5/3/20;1382
;Monaco;43.7333;7.4167;5/3/20;78
;Mongolia;46.8625;103.8467;5/3/20;10
;Montenegro;42.5;19.3;5/3/20;249
;Morocco;31.7917;-7.0926;5/3/20;1438
;Mozambique;-18.6657;35.5296;5/3/20;19
;Namibia;-22.9576;18.4904;5/3/20;8
;Nepal;28.1667;84.25;5/3/20;16
Aruba;Netherlands;12.5186;-70.0358;5/3/20;81
Curacao;Netherlands;12.1696;-68.99;5/3/20;13
Sint Maarten;Netherlands;18.0425;-63.0548;5/3/20;44
;Netherlands;52.1326;5.2913;5/3/20;0
;New Zealand;-40.9006;174.886;5/3/20;1276
;Nicaragua;12.8654;-85.2072;5/3/20;7
;Niger;17.6078;8.0817;5/3/20;518
;Nigeria;9.082;8.6753;5/3/20;400
;North Macedonia;41.6086;21.7453;5/3/20;945
;Norway;60.472;8.4689;5/3/20;32
;Oman;21.0;57.0;5/3/20;750
;Pakistan;30.3753;69.3451;5/3/20;5635
;Panama;8.538;-80.7821;5/3/20;641
;Papua New Guinea;-6.315;143.9555;5/3/20;0
;Paraguay;-23.4425;-58.4438;5/3/20;126
;Peru;-9.19;-75.0152;5/3/20;13550
;Philippines;13.0;122.0;5/3/20;1214
;Poland;51.9194;19.1451;5/3/20;3945
;Portugal;39.3999;-8.2245;5/3/20;1689
;Qatar;25.3548;51.1839;5/3/20;1664
;Romania;45.9432;24.9668;5/3/20;4869
;Russia;60.0;90.0;5/3/20;16639
;Rwanda;-1.9403;29.8739;5/3/20;124
;Saint Kitts and Nevis;17.357822;-62.782998;5/3/20;8
;Saint Lucia;13.9094;-60.9789;5/3/20;15
;Saint Vincent and the Grenadines;12.9843;-61.2872;5/3/20;8
;San Marino;43.9424;12.4578;5/3/20;86
;Saudi Arabia;24.0;45.0;5/3/20;4134
;Senegal;14.4974;-14.4524;5/3/20;372
;Serbia;44.0165;21.0059;5/3/20;1551
;Seychelles;-4.6796;55.492;5/3/20;6
;Singapore;1.2833;103.8333;5/3/20;1408
;Slovakia;48.669;19.699;5/3/20;619
;Slovenia;46.1512;14.9955;5/3/20;241
;Somalia;5.1521;46.1996;5/3/20;44
;South Africa;-30.5595;22.9375;5/3/20;2549
;Spain;40.0;-4.0;5/3/20;118902
;Sri Lanka;7.0;81.0;5/3/20;184
;Sudan;12.8628;30.2176;5/3/20;52
;Suriname;3.9193;-56.0278;5/3/20;9
;Sweden;63.0;16.0;5/3/20;0
;Switzerland;46.8182;8.2275;5/3/20;24500
;Syria;34.8021;38.9968;5/3/20;27
;Taiwan*;23.7;121.0;5/3/20;332
;Tanzania;-6.369;34.8888;5/3/20;167
;Thailand;15.0;101.0;5/3/20;2739
;Timor-Leste;-8.8742;125.7275;5/3/20;16
;Togo;8.6195;0.8248;5/3/20;67
;Trinidad and Tobago;10.6918;-61.2225;5/3/20;93
;Tunisia;34.0;9.0;5/3/20;328
;Turkey;38.9637;35.2433;5/3/20;63151
;Uganda;1.0;32.0;5/3/20;52
;Ukraine;48.3794;31.1656;5/3/20;1548
;United Arab Emirates;24.0;54.0;5/3/20;2763
Bermuda;United Kingdom;32.3078;-64.7505;5/3/20;51
Cayman Islands;United Kingdom;19.3133;-81.2546;5/3/20;10
Channel Islands;United Kingdom;49.3723;-2.3644;5/3/20;406
Gibraltar;United Kingdom;36.1408;-5.3536;5/3/20;132
Isle of Man;United Kingdom;54.2361;-4.5481;5/3/20;271
Montserrat;United Kingdom;16.7425;-62.1874;5/3/20;7
;United Kingdom;55.3781;-3.4360000000000004;5/3/20;0
;Uruguay;-32.5228;-55.7658;5/3/20;442
;US;37.0902;-95.7129;5/3/20;180152
;Uzbekistan;41.3775;64.5853;5/3/20;1319
;Venezuela;6.4238;-66.5897;5/3/20;158
;Vietnam;16.0;108.0;5/3/20;219
;Zambia;-15.4167;28.2833;5/3/20;78
;Zimbabwe;-20.0;30.0;5/3/20;5
;West Bank and Gaza;31.9522;35.2332;5/3/20;77
;Laos;19.85627;102.495496;5/3/20;9
;Kosovo;42.602636;20.902977;5/3/20;381
;Burma;21.9162;95.956;5/3/20;43
Anguilla;United Kingdom;18.2206;-63.0686;5/3/20;3
British Virgin Islands;United Kingdom;18.4207;-64.64;5/3/20;3
Turks and Caicos Islands;United Kingdom;21.69400000000001;-71.7979;5/3/20;5
;MS Zaandam;0.0;0.0;5/3/20;0
;Botswana;-22.3285;24.6849;5/3/20;8
;Burundi;-3.3731;29.9189;5/3/20;7
;Sierra Leone;8.460555000000001;-11.779889;5/3/20;29
Bonaire, Sint Eustatius and Saba;Netherlands;12.1784;-68.2385;5/3/20;0
;Malawi;-13.254307999999998;34.301525;5/3/20;9
Falkland Islands (Malvinas);United Kingdom;-51.7963;-59.5236;5/3/20;13
Saint Pierre and Miquelon;France;46.8852;-56.3159;5/3/20;0
;South Sudan;6.877000000000002;31.307;5/3/20;0
;Western Sahara;24.2155;-12.8858;5/3/20;5
;Sao Tome and Principe;0.18636;6.613081;5/3/20;4
;Yemen;15.552727;48.516388;5/3/20;1
;Comoros;-11.6455;43.3333;5/3/20;0
;Tajikistan;38.861034;71.276093;5/3/20;0
;Lesotho;-29.609988;28.233608;5/3/20;0
;Afghanistan;33.0;65.0;5/4/20;397
;Albania;41.1533;20.1683;5/4/20;543
;Algeria;28.0339;1.6596;5/4/20;1998
;Andorra;42.5063;1.5218;5/4/20;499
;Angola;-11.2027;17.8739;5/4/20;11
;Antigua and Barbuda;17.0608;-61.7964;5/4/20;15
;Argentina;-38.4161;-63.6167;5/4/20;1442
;Armenia;40.0691;45.0382;5/4/20;1071
Australian Capital Territory;Australia;-35.4735;149.0124;5/4/20;103
New South Wales;Australia;-33.8688;151.2093;5/4/20;2349
Northern Territory;Australia;-12.4634;130.8456;5/4/20;24
Queensland;Australia;-28.0167;153.4;5/4/20;980
South Australia;Australia;-34.9285;138.6007;5/4/20;427
Tasmania;Australia;-41.4545;145.9707;5/4/20;165
Victoria;Australia;-37.8136;144.9631;5/4/20;1311
Western Australia;Australia;-31.9505;115.8605;5/4/20;528
;Austria;47.5162;14.5501;5/4/20;13316
;Azerbaijan;40.1431;47.5769;5/4/20;1480
;Bahamas;25.0343;-77.3963;5/4/20;25
;Bahrain;26.0275;50.55;5/4/20;1744
;Bangladesh;23.685;90.3563;5/4/20;1209
;Barbados;13.1939;-59.5432;5/4/20;46
;Belarus;53.7098;27.9534;5/4/20;3259
;Belgium;50.8333;4.0;5/4/20;12378
;Belize;13.1939;-59.5432;5/4/20;14
;Benin;9.3077;2.3158;5/4/20;50
;Bhutan;27.5142;90.4336;5/4/20;5
;Bolivia;-16.2902;-63.5887;5/4/20;174
;Bosnia and Herzegovina;43.9159;17.6791;5/4/20;855
;Brazil;-14.235;-51.9253;5/4/20;45815
;Brunei;4.5353;114.7277;5/4/20;130
;Bulgaria;42.7339;25.4858;5/4/20;321
;Burkina Faso;12.2383;-1.5616;5/4/20;545
;Cabo Verde;16.5388;-23.0418;5/4/20;37
;Cambodia;11.55;104.9167;5/4/20;120
;Cameroon;3.848;11.5021;5/4/20;953
;Canada;56.1304;-106.3468;5/4/20;26030
;Central African Republic;6.6111;20.9394;5/4/20;10
;Chad;15.4542;18.7322;5/4/20;39
;Chile;-35.6751;-71.543;5/4/20;10415
Anhui;China;31.8257;117.2264;5/4/20;985
Beijing;China;40.1824;116.4142;5/4/20;554
Chongqing;China;30.0572;107.874;5/4/20;573
Fujian;China;26.0789;117.9874;5/4/20;353
Gansu;China;37.8099;101.0583;5/4/20;137
Guangdong;China;23.3417;113.4244;5/4/20;1571
Guangxi;China;23.8298;108.7881;5/4/20;252
Guizhou;China;26.8154;106.8748;5/4/20;145
Hainan;China;19.1959;109.7453;5/4/20;162
Hebei;China;39.549;116.1306;5/4/20;320
Heilongjiang;China;47.862;127.7615;5/4/20;719
Henan;China;33.882;113.614;5/4/20;1254
Hong Kong;China;22.3;114.2;5/4/20;900
Hubei;China;30.9756;112.2707;5/4/20;63616
Hunan;China;27.6104;111.7088;5/4/20;1015
Inner Mongolia;China;44.0935;113.9448;5/4/20;160
Jiangsu;China;32.9711;119.455;5/4/20;650
Jiangxi;China;27.614;115.7221;5/4/20;936
Jilin;China;43.6661;126.1923;5/4/20;103
Liaoning;China;41.2956;122.6085;5/4/20;144
Macau;China;22.1667;113.55;5/4/20;39
Ningxia;China;37.2692;106.1655;5/4/20;75
Qinghai;China;35.7452;95.9956;5/4/20;18
Shaanxi;China;35.1917;108.8701;5/4/20;263
Shandong;China;36.3427;118.1498;5/4/20;773
Shanghai;China;31.202;121.4491;5/4/20;619
Shanxi;China;37.5777;112.2922;5/4/20;190
Sichuan;China;30.6171;102.7103;5/4/20;558
Tianjin;China;39.3054;117.323;5/4/20;186
Tibet;China;31.6927;88.0924;5/4/20;1
Xinjiang;China;41.1129;85.2401;5/4/20;73
Yunnan;China;24.974;101.487;5/4/20;181
Zhejiang;China;29.1832;120.0934;5/4/20;1267
;Colombia;4.5709;-74.2973;5/4/20;1807
;Congo (Brazzaville);-4.0383;21.7587;5/4/20;26
;Congo (Kinshasa);-4.0383;21.7587;5/4/20;80
;Costa Rica;9.7489;-83.7534;5/4/20;399
;Cote d'Ivoire;7.54;-5.5471;5/4/20;693
;Croatia;45.1;15.2;5/4/20;1522
;Diamond Princess;0.0;0.0;5/4/20;645
;Cuba;22.0;-80.0;5/4/20;876
;Cyprus;35.1264;33.4299;5/4/20;296
;Czechia;49.8175;15.473;5/4/20;3807
Faroe Islands;Denmark;61.8926;-6.9118;5/4/20;185
Greenland;Denmark;71.7069;-42.6043;5/4/20;11
;Denmark;56.2639;9.5018;5/4/20;7088
;Djibouti;11.8251;42.5903;5/4/20;713
;Dominica;15.415;-61.371;5/4/20;13
;Dominican Republic;18.7357;-70.1627;5/4/20;1771
;Ecuador;-1.8312;-78.1834;5/4/20;3433
;Egypt;26.0;30.0;5/4/20;1632
;El Salvador;13.7942;-88.8965;5/4/20;180
;Equatorial Guinea;1.5;10.0;5/4/20;13
;Eritrea;15.1794;39.7823;5/4/20;26
;Estonia;58.5953;25.0136;5/4/20;259
;Eswatini;-26.5225;31.4659;5/4/20;12
;Ethiopia;9.145;40.4897;5/4/20;75
;Fiji;-17.7134;178.065;5/4/20;14
;Finland;64.0;26.0;5/4/20;3500
French Guiana;France;3.9339;-53.1258;5/4/20;100
French Polynesia;France;-17.6797;149.4068;5/4/20;53
Guadeloupe;France;16.25;-61.5833;5/4/20;98
Martinique;France;14.6415;-61.0242;5/4/20;83
Mayotte;France;-12.8275;45.1662;5/4/20;352
New Caledonia;France;-20.9043;165.618;5/4/20;17
Reunion;France;-21.1351;55.2471;5/4/20;300
Saint Barthelemy;France;17.9;-62.8333;5/4/20;6
St Martin;France;18.0708;-63.0501;5/4/20;29
;France;46.2276;2.2137;5/4/20;50438
;Gabon;-0.8037;11.6094;5/4/20;93
;Gambia;13.4432;-15.3101;5/4/20;9
;Georgia;42.3154;43.3569;5/4/20;223
;Germany;51.0;9.0;5/4/20;132700
;Ghana;7.9465;-1.0232;5/4/20;294
;Grenada;12.1165;-61.679;5/4/20;13
;Greece;39.0742;21.8243;5/4/20;1374
;Guatemala;15.7835;-90.2308;5/4/20;79
;Guinea;9.9456;-9.6966;5/4/20;450
;Guinea-Bissau;11.8037;-15.1804;5/4/20;19
;Guyana;5.0;-58.75;5/4/20;27
;Haiti;18.9712;-72.2852;5/4/20;10
;Holy See;41.9029;12.4534;5/4/20;2
;Honduras;15.2;-86.2419;5/4/20;122
;Hungary;47.1625;19.5033;5/4/20;630
;Iceland;64.9631;-19.0208;5/4/20;1723
;India;21.0;78.0;5/4/20;12847
;Indonesia;-0.7893;113.9213;5/4/20;1954
;Iran;32.0;53.0;5/4/20;79379
;Iraq;33.0;44.0;5/4/20;1544
;Ireland;53.1424;-7.6921;5/4/20;13386
;Israel;31.0;35.0;5/4/20;10064
;Italy;43.0;12.0;5/4/20;82879
;Jamaica;18.1096;-77.2975;5/4/20;38
;Japan;36.0;138.0;5/4/20;4156
;Jordan;31.24;36.51;5/4/20;370
;Kazakhstan;48.0196;66.9237;5/4/20;1173
;Kenya;-0.0236;37.9062;5/4/20;173
;Korea, South;36.0;128.0;5/4/20;9283
;Kuwait;29.5;47.75;5/4/20;1947
;Kyrgyzstan;41.2044;74.7661;5/4/20;575
;Latvia;56.8796;24.6032;5/4/20;348
;Lebanon;33.8547;35.8623;5/4/20;200
;Liberia;6.4281;-9.4295;5/4/20;58
;Libya;26.3351;17.228331;5/4/20;23
;Liechtenstein;47.14;9.55;5/4/20;55
;Lithuania;55.1694;23.8813;5/4/20;638
;Luxembourg;49.8153;6.1296;5/4/20;3405
;Madagascar;-18.7669;46.8691;5/4/20;99
;Malaysia;2.5;112.5;5/4/20;4484
;Maldives;3.2028;73.2207;5/4/20;18
;Mali;17.570692;-3.996166000000001;5/4/20;223
;Malta;35.9375;14.3754;5/4/20;399
;Mauritania;21.0079;10.9408;5/4/20;6
;Mauritius;-20.2;57.5;5/4/20;316
;Mexico;23.6345;-102.5528;5/4/20;13447
;Moldova;47.4116;28.3699;5/4/20;1423
;Monaco;43.7333;7.4167;5/4/20;78
;Mongolia;46.8625;103.8467;5/4/20;12
;Montenegro;42.5;19.3;5/4/20;253
;Morocco;31.7917;-7.0926;5/4/20;1653
;Mozambique;-18.6657;35.5296;5/4/20;19
;Namibia;-22.9576;18.4904;5/4/20;8
;Nepal;28.1667;84.25;5/4/20;16
Aruba;Netherlands;12.5186;-70.0358;5/4/20;81
Curacao;Netherlands;12.1696;-68.99;5/4/20;13
Sint Maarten;Netherlands;18.0425;-63.0548;5/4/20;44
;Netherlands;52.1326;5.2913;5/4/20;0
;New Zealand;-40.9006;174.886;5/4/20;1302
;Nicaragua;12.8654;-85.2072;5/4/20;7
;Niger;17.6078;8.0817;5/4/20;534
;Nigeria;9.082;8.6753;5/4/20;417
;North Macedonia;41.6086;21.7453;5/4/20;992
;Norway;60.472;8.4689;5/4/20;32
;Oman;21.0;57.0;5/4/20;816
;Pakistan;30.3753;69.3451;5/4/20;5801
;Panama;8.538;-80.7821;5/4/20;641
;Papua New Guinea;-6.315;143.9555;5/4/20;8
;Paraguay;-23.4425;-58.4438;5/4/20;130
;Peru;-9.19;-75.0152;5/4/20;14427
;Philippines;13.0;122.0;5/4/20;1315
;Poland;51.9194;19.1451;5/4/20;4095
;Portugal;39.3999;-8.2245;5/4/20;1712
;Qatar;25.3548;51.1839;5/4/20;1810
;Romania;45.9432;24.9668;5/4/20;5269
;Russia;60.0;90.0;5/4/20;18095
;Rwanda;-1.9403;29.8739;5/4/20;128
;Saint Kitts and Nevis;17.357822;-62.782998;5/4/20;8
;Saint Lucia;13.9094;-60.9789;5/4/20;15
;Saint Vincent and the Grenadines;12.9843;-61.2872;5/4/20;9
;San Marino;43.9424;12.4578;5/4/20;86
;Saudi Arabia;24.0;45.0;5/4/20;4476
;Senegal;14.4974;-14.4524;5/4/20;415
;Serbia;44.0165;21.0059;5/4/20;1574
;Seychelles;-4.6796;55.492;5/4/20;6
;Singapore;1.2833;103.8333;5/4/20;1457
;Slovakia;48.669;19.699;5/4/20;643
;Slovenia;46.1512;14.9955;5/4/20;241
;Somalia;5.1521;46.1996;5/4/20;61
;South Africa;-30.5595;22.9375;5/4/20;2746
;Spain;40.0;-4.0;5/4/20;121343
;Sri Lanka;7.0;81.0;5/4/20;194
;Sudan;12.8628;30.2176;5/4/20;61
;Suriname;3.9193;-56.0278;5/4/20;9
;Sweden;63.0;16.0;5/4/20;0
;Switzerland;46.8182;8.2275;5/4/20;25200
;Syria;34.8021;38.9968;5/4/20;27
;Taiwan*;23.7;121.0;5/4/20;334
;Tanzania;-6.369;34.8888;5/4/20;167
;Thailand;15.0;101.0;5/4/20;2740
;Timor-Leste;-8.8742;125.7275;5/4/20;20
;Togo;8.6195;0.8248;5/4/20;74
;Trinidad and Tobago;10.6918;-61.2225;5/4/20;99
;Tunisia;34.0;9.0;5/4/20;406
;Turkey;38.9637;35.2433;5/4/20;68166
;Uganda;1.0;32.0;5/4/20;55
;Ukraine;48.3794;31.1656;5/4/20;1619
;United Arab Emirates;24.0;54.0;5/4/20;2966
Bermuda;United Kingdom;32.3078;-64.7505;5/4/20;54
Cayman Islands;United Kingdom;19.3133;-81.2546;5/4/20;14
Channel Islands;United Kingdom;49.3723;-2.3644;5/4/20;406
Gibraltar;United Kingdom;36.1408;-5.3536;5/4/20;133
Isle of Man;United Kingdom;54.2361;-4.5481;5/4/20;271
Montserrat;United Kingdom;16.7425;-62.1874;5/4/20;7
;United Kingdom;55.3781;-3.4360000000000004;5/4/20;0
;Uruguay;-32.5228;-55.7658;5/4/20;447
;US;37.0902;-95.7129;5/4/20;187180
;Uzbekistan;41.3775;64.5853;5/4/20;1405
;Venezuela;6.4238;-66.5897;5/4/20;158
;Vietnam;16.0;108.0;5/4/20;219
;Zambia;-15.4167;28.2833;5/4/20;78
;Zimbabwe;-20.0;30.0;5/4/20;5
;West Bank and Gaza;31.9522;35.2332;5/4/20;102
;Laos;19.85627;102.495496;5/4/20;9
;Kosovo;42.602636;20.902977;5/4/20;403
